"label","last_mesure","sang_ok"
"10175535","05/05/2025","non"
"10175536","05/05/2025","non"
"10175537","05/05/2025","non"
"10175538","05/05/2025","non"
"10175539","05/05/2025","non"
"10175540","05/05/2025","non"
"10175541","05/05/2025","non"
"10175542","05/05/2025","non"
"10175543","05/05/2025","non"
"10175544","05/05/2025","non"
"10175545","05/05/2025","non"
"10175546","05/05/2025","non"
"10175547","05/05/2025","non"
"10175548","05/05/2025","non"
"10175549","05/05/2025","non"
"10175550","05/05/2025","non"
"10175551","06/05/2025","non"
"10175552","06/05/2025","non"
"10175553","06/05/2025","non"
"10175554","06/05/2025","non"
"10175555","06/05/2025","non"
"10175556","06/05/2025","non"
"10175557","06/05/2025","non"
"10175558","06/05/2025","non"
"10175559","06/05/2025","non"
"10175560","06/05/2025","non"
"10175561","06/05/2025","non"
"10175562","06/05/2025","non"
"10175563","06/05/2025","non"
"10175564","06/05/2025","non"
"10175565","06/05/2025","non"
"10175566","06/05/2025","non"
"10175567","06/05/2025","non"
"10175568","06/05/2025","non"
"10175569","06/05/2025","non"
"10175570","06/05/2025","non"
"10175571","06/05/2025","non"
"10175572","06/05/2025","non"
"10175573","06/05/2025","non"
"10175574","06/05/2025","non"
"10175575","06/05/2025","non"
"10175576","06/05/2025","non"
"10175577","06/05/2025","non"
"10175578","06/05/2025","non"
"10175579","06/05/2025","non"
"10175580","06/05/2025","non"
"10175581","06/05/2025","non"
"10175582","06/05/2025","non"
"10175583","06/05/2025","non"
"10175584","06/05/2025","non"
"10175585","06/05/2025","non"
"10175586","06/05/2025","non"
"10175587","06/05/2025","non"
"10175588","06/05/2025","non"
"10175589","06/05/2025","non"
"10175590","06/05/2025","non"
"10175591","06/05/2025","non"
"10175592","06/05/2025","non"
"10175593","06/05/2025","non"
"10175594","06/05/2025","non"
"10175595","06/05/2025","non"
"10175596","06/05/2025","non"
"10175597","06/05/2025","non"
"10175598","06/05/2025","non"
"10175599","07/05/2025","non"
"10175600","07/05/2025","non"
"10175601","07/05/2025","non"
"10175602","07/05/2025","non"
"10175603","07/05/2025","non"
"10175604","07/05/2025","non"
"10175605","07/05/2025","non"
"10175606","07/05/2025","non"
"10175607","07/05/2025","non"
"10175608","07/05/2025","non"
"10175609","05/05/2025","non"
"10175610","05/05/2025","non"
"10175611","05/05/2025","non"
"10175612","05/05/2025","non"
"10175613","05/05/2025","non"
"10175614","08/05/2025","non"
"10175615","08/05/2025","non"
"10175616","08/05/2025","non"
"10175617","08/05/2025","non"
"10175618","08/05/2025","non"
"10175619","08/05/2025","non"
"10175620","08/05/2025","non"
"10175621","08/05/2025","non"
"10175622","08/05/2025","non"
"10175623","08/05/2025","non"
"10175624","08/05/2025","non"
"10175625","08/05/2025","non"
"10175626","08/05/2025","non"
"10175627","08/05/2025","non"
"10175628","08/05/2025","non"
"10175629","08/05/2025","non"
"10175630","08/05/2025","non"
"10175631","08/05/2025","non"
"10175632","08/05/2025","non"
"10175633","08/05/2025","non"
"10175634","08/05/2025","non"
"10175635","08/05/2025","non"
"10175636","14/05/2025","non"
"10175637","08/05/2025","non"
"10175638","08/05/2025","non"
"10175639","08/05/2025","non"
"10175640","08/05/2025","non"
"10175641","08/05/2025","non"
"10175642","08/05/2025","non"
"10175643","08/05/2025","non"
"10175644","08/05/2025","non"
"10175645","08/05/2025","non"
"10175646","08/05/2025","non"
"10175647","08/05/2025","non"
"10175648","08/05/2025","non"
"10175649","08/05/2025","non"
"10175650","08/05/2025","non"
"10175651","08/05/2025","non"
"10175652","08/05/2025","non"
"10175653","08/05/2025","non"
"10175654","08/05/2025","non"
"10175655","08/05/2025","non"
"10175656","08/05/2025","non"
"10175657","08/05/2025","non"
"10175658","08/05/2025","non"
"10175659","08/05/2025","non"
"10175660","08/05/2025","non"
"10175661","08/05/2025","non"
"10175662","08/05/2025","non"
"10175663","08/05/2025","non"
"10175664","08/05/2025","non"
"10175665","08/05/2025","non"
"10175666","08/05/2025","non"
"10175667","08/05/2025","non"
"10175668","08/05/2025","non"
"10175669","08/05/2025","non"
"10175670","08/05/2025","non"
"10175671","08/05/2025","non"
"10175672","08/05/2025","non"
"10175673","08/05/2025","non"
"10175674","08/05/2025","non"
"10175675","08/05/2025","non"
"10175676","08/05/2025","non"
"10175677","09/05/2025","non"
"10175678","09/05/2025","non"
"10175679","09/05/2025","non"
"10175680","09/05/2025","non"
"10175681","09/05/2025","non"
"10175682","09/05/2025","non"
"10175683","09/05/2025","non"
"10175684","09/05/2025","non"
"10175685","09/05/2025","non"
"10175686","09/05/2025","non"
"10175687","09/05/2025","non"
"10175688","09/05/2025","non"
"10175689","09/05/2025","non"
"10175690","09/05/2025","non"
"10175691","09/05/2025","non"
"10175692","09/05/2025","non"
"10175693","10/05/2025","non"
"10175694","10/05/2025","non"
"10175695","10/05/2025","non"
"10175696","10/05/2025","non"
"10175697","10/05/2025","non"
"10175698","10/05/2025","non"
"10175699","10/05/2025","non"
"10175700","10/05/2025","non"
"10175701","01/06/2025","non"
"10175702","06/06/2025","non"
"10175703","06/06/2025","non"
"10175704","06/06/2025","non"
"10175705","06/06/2025","non"
"10175706","31/05/2025","non"
"10175707","31/05/2025","non"
"10175708","31/05/2025","non"
"10175709","31/05/2025","non"
"10175710","31/05/2025","non"
"10175711","31/05/2025","non"
"10175712","31/05/2025","non"
"10175713","31/05/2025","non"
"10175716","12/06/2025","non"
"10175717","11/06/2025","non"
"10175718","11/06/2025","non"
"10175719","11/06/2025","non"
"10175720","11/06/2025","non"
"10175721","11/06/2025","non"
"10175722","11/06/2025","non"
"10175723","18/06/2025","non"
"10175724","18/06/2025","non"
"10175725","18/06/2025","non"
"10175726","18/06/2025","non"
"10175727","18/06/2025","non"
"10175728","18/06/2025","non"
"10175729","18/06/2025","non"
"10175730","14/06/2025","non"
"10175731","14/06/2025","non"
"10175732","14/06/2025","non"
"10175733","14/06/2025","non"
"10175734","14/06/2025","non"
"10175735","14/06/2025","non"
"10175736","14/06/2025","non"
"10175737","14/06/2025","non"
"10175738","14/06/2025","non"
"10175739","14/06/2025","non"
"10175740","14/06/2025","non"
"10175741","14/06/2025","non"
"10175742","14/06/2025","non"
"10175743","14/06/2025","non"
"10175744","14/06/2025","non"
"10175745","15/06/2025","non"
"10175746","15/06/2025","non"
"10175747","15/06/2025","non"
"10175748","15/06/2025","non"
"10175749","15/06/2025","non"
"10175801","09/05/2025","non"
"10175802","09/05/2025","non"
"10175803","09/05/2025","non"
"10175804","09/05/2025","non"
"10175805","09/05/2025","non"
"10175806","09/05/2025","non"
"10175807","09/05/2025","non"
"10175808","09/05/2025","non"
"10175810","10/05/2025","non"
"10175811","10/05/2025","non"
"10175812","13/05/2025","oui"
"10175813","10/05/2025","oui"
"10175814","10/05/2025","oui"
"10175815","10/05/2025","oui"
"10175816","11/05/2025","non"
"10175817","11/05/2025","oui"
"10175818","11/05/2025","non"
"10175819","11/05/2025","non"
"10175820","11/05/2025","non"
"10175821","11/05/2025","non"
"10175822","11/05/2025","non"
"10175823","11/05/2025","non"
"10175824","11/05/2025","non"
"10175825","11/05/2025","non"
"10175826","13/05/2025","oui"
"10175827","13/05/2025","non"
"10175828","13/05/2025","non"
"10175829","13/05/2025","non"
"10175830","13/05/2025","non"
"10175831","13/05/2025","non"
"10175832","13/05/2025","oui"
"10175833","13/05/2025","non"
"10175837","15/05/2025","oui"
"10175838","15/05/2025","oui"
"10175839","15/05/2025","oui"
"10175840","15/05/2025","oui"
"10175841","15/05/2025","non"
"10175842","15/05/2025","non"
"10175843","15/05/2025","non"
"10175844","15/05/2025","non"
"10175845","15/05/2025","non"
"10175846","15/05/2025","non"
"10175847","15/05/2025","non"
"10175848","15/05/2025","non"
"10175849","15/05/2025","non"
"10175850","15/05/2025","non"
"10175851","15/05/2025","non"
"10175852","15/05/2025","non"
"10175853","15/05/2025","non"
"10175854","15/05/2025","non"
"10175855","15/05/2025","non"
"10175856","17/05/2025","non"
"10175857","17/05/2025","non"
"10175858","17/05/2025","non"
"10175859","17/05/2025","non"
"10175860","17/05/2025","non"
"10175861","17/05/2025","non"
"10175862","26/05/2025","non"
"10175863","26/05/2025","non"
"10175864","26/05/2025","non"
"10175865","26/05/2025","non"
"10175866","26/05/2025","non"
"10175867","26/05/2025","non"
"10175868","26/05/2025","non"
"10175869","26/05/2025","non"
"10175870","26/05/2025","non"
"10175871","01/06/2025","non"
"10175872","01/06/2025","non"
"10175873","01/06/2025","non"
"10175874","01/06/2025","non"
"10175875","01/06/2025","non"
"10175876","01/06/2025","non"
"10175877","01/06/2025","non"
"10175878","27/05/2025","non"
"10175879","27/05/2025","non"
"10175880","27/05/2025","non"
"10175881","27/05/2025","non"
"10175882","27/05/2025","non"
"10175883","27/05/2025","non"
"10175884","29/05/2025","non"
"10175885","29/05/2025","oui"
"10175886","30/05/2025","non"
"10175887","30/05/2025","non"
"10175888","30/05/2025","non"
"10175889","30/05/2025","non"
"10175890","30/05/2025","non"
"10175891","30/05/2025","non"
"10175892","30/05/2025","non"
"10175893","30/05/2025","non"
"10175894","30/05/2025","non"
"10175895","30/05/2025","non"
"10175896","30/05/2025","non"
"10175897","30/05/2025","non"
"10175898","30/05/2025","non"
"10175899","30/05/2025","non"
"10175900","30/05/2025","non"
"10175901","09/05/2025","non"
"10175902","09/05/2025","non"
"10175903","09/05/2025","non"
"10175904","09/05/2025","non"
"10175905","09/05/2025","non"
"10175906","09/05/2025","non"
"10175907","09/05/2025","non"
"10175908","09/05/2025","non"
"10175909","09/05/2025","non"
"10175910","09/05/2025","non"
"10175911","09/05/2025","non"
"10175912","10/05/2025","non"
"10175913","10/05/2025","non"
"10175914","10/05/2025","non"
"10175915","10/05/2025","non"
"10175916","10/05/2025","non"
"10175917","10/05/2025","non"
"10175918","10/05/2025","non"
"10175919","10/05/2025","non"
"10175920","10/05/2025","non"
"10175921","10/05/2025","non"
"10175922","10/05/2025","non"
"10175923","10/05/2025","non"
"10175924","10/05/2025","non"
"10175925","10/05/2025","non"
"10175926","10/05/2025","non"
"10175927","10/05/2025","non"
"10175928","10/05/2025","non"
"10175929","10/05/2025","non"
"10175930","10/05/2025","non"
"10175931","10/05/2025","non"
"10175932","10/05/2025","non"
"10175933","10/05/2025","non"
"10175934","10/05/2025","non"
"10175935","10/05/2025","non"
"10175936","10/05/2025","non"
"10175937","10/05/2025","non"
"10175938","10/05/2025","non"
"10175939","10/05/2025","non"
"10175940","10/05/2025","non"
"10175941","10/05/2025","non"
"10175942","10/05/2025","non"
"10175943","10/05/2025","non"
"10175944","10/05/2025","non"
"10175945","10/05/2025","non"
"10175946","10/05/2025","non"
"10175947","10/05/2025","non"
"10175948","10/05/2025","non"
"10175949","10/05/2025","non"
"10175950","10/05/2025","non"
"10175951","10/05/2025","non"
"10175952","11/05/2025","non"
"10175953","11/05/2025","non"
"10175954","11/05/2025","non"
"10175955","11/05/2025","non"
"10175956","11/05/2025","non"
"10175957","11/05/2025","non"
"10175958","11/05/2025","non"
"10175959","11/05/2025","non"
"10175960","13/05/2025","non"
"10175961","13/05/2025","non"
"10175962","13/05/2025","non"
"10175963","13/05/2025","non"
"10175964","13/05/2025","non"
"10175965","13/05/2025","non"
"10175966","13/05/2025","non"
"10175967","13/05/2025","non"
"10175968","13/05/2025","non"
"10175969","13/05/2025","non"
"10175970","13/05/2025","non"
"10175971","13/05/2025","non"
"10175972","13/05/2025","non"
"10175973","13/05/2025","non"
"10175974","13/05/2025","non"
"10175975","13/05/2025","non"
"10175976","14/05/2025","non"
"10175977","14/05/2025","non"
"10175978","14/05/2025","non"
"10175979","14/05/2025","non"
"10175980","14/05/2025","non"
"10175981","14/05/2025","non"
"10175982","14/05/2025","non"
"10175983","15/05/2025","non"
"10175984","15/05/2025","non"
"10175985","15/05/2025","non"
"10175986","15/05/2025","non"
"10175987","15/05/2025","non"
"10175988","15/05/2025","non"
"10175989","15/05/2025","non"
"10175990","15/05/2025","non"
"10175991","15/05/2025","non"
"10175992","15/05/2025","non"
"10175993","15/05/2025","non"
"10175994","15/05/2025","non"
"10175995","15/05/2025","non"
"10175996","15/05/2025","non"
"10175997","15/05/2025","non"
"10175998","15/05/2025","non"
"10175999","15/05/2025","non"
"10176000","15/05/2025","non"
"5126891","26/04/2020","non"
"5126892","30/04/2020","non"
"5126893","30/04/2020","non"
"5126894","30/04/2020","non"
"5126895","30/04/2020","non"
"5126896","26/04/2020","non"
"5126897","26/04/2020","non"
"5126898","26/04/2020","non"
"5126899","26/04/2020","non"
"5126900","26/04/2020","non"
"5468901","26/04/2020","oui"
"5468902","26/04/2020","non"
"5468903","26/04/2020","non"
"5468904","26/04/2020","non"
"5468905","30/04/2020","non"
"5468906","30/04/2020","non"
"5468907","30/04/2020","non"
"5468908","30/04/2020","non"
"5468909","30/04/2020","non"
"5468910","30/04/2020","non"
"5468911","30/04/2020","non"
"5468912","30/04/2020","non"
"5468913","26/04/2020","non"
"5468914","26/04/2020","oui"
"5468915","26/04/2020","non"
"5468916","26/04/2020","non"
"5468917","26/04/2020","non"
"5468918","26/04/2020","non"
"5468919","26/04/2020","non"
"5468920","26/04/2020","non"
"5468921","26/04/2020","oui"
"5468922","26/04/2020","non"
"5468923","26/04/2020","non"
"5468924","26/04/2020","non"
"5468925","26/04/2020","non"
"5468926","26/04/2020","non"
"5468927","26/04/2020","non"
"5468928","26/04/2020","non"
"5468929","25/03/2022","oui"
"5468930","02/05/2020","non"
"5468931","02/05/2020","non"
"5468932","02/05/2020","non"
"5468933","02/05/2020","non"
"5468934","02/05/2020","non"
"5468935","02/05/2020","non"
"5468936","02/05/2020","non"
"5468937","02/05/2020","non"
"5468938","02/05/2020","non"
"5468939","26/04/2020","non"
"5468940","26/04/2020","non"
"5468941","26/04/2020","non"
"5468942","26/04/2020","non"
"5468943","26/04/2020","non"
"5468944","26/04/2020","non"
"5468945","26/04/2020","non"
"5468946","26/04/2020","non"
"5468947","26/04/2020","non"
"5468948","26/04/2020","non"
"5468949","18/05/2020","non"
"5468950","18/05/2020","oui"
"5468951","18/05/2020","non"
"5468952","18/05/2020","non"
"5468953","18/05/2020","oui"
"5468954","18/03/2021","oui"
"5468955","15/05/2020","non"
"5468956","15/05/2020","non"
"5468957","15/05/2020","non"
"5468958","15/05/2020","non"
"5468959","15/05/2020","non"
"5468960","15/05/2020","non"
"5468961","15/05/2020","non"
"5468962","25/03/2022","oui"
"5468963","16/05/2020","non"
"5468964","16/05/2020","non"
"5468965","16/05/2020","non"
"5468966","16/05/2020","non"
"5468967","16/05/2020","non"
"5468968","16/05/2020","non"
"5468969","16/05/2020","non"
"5468970","16/05/2020","non"
"5468971","21/05/2020","oui"
"5468972","21/05/2020","non"
"5468973","21/05/2020","non"
"5468974","05/05/2023","oui"
"5468975","21/05/2020","non"
"5468976","21/05/2020","non"
"5468977","21/05/2020","non"
"5468978","21/05/2020","non"
"5468979","10/05/2022","oui"
"5468980","16/05/2020","non"
"5468981","16/05/2020","non"
"5468982","16/05/2020","non"
"5468983","16/05/2020","non"
"5468984","16/05/2020","non"
"5468985","16/05/2020","non"
"5468986","21/05/2020","non"
"5468987","21/05/2020","non"
"5468988","21/05/2020","non"
"5468989","21/05/2020","oui"
"5468990","21/05/2020","non"
"5468991","21/05/2020","non"
"5468992","12/05/2021","oui"
"5468993","21/05/2020","non"
"5468994","21/05/2020","non"
"5468995","21/05/2020","non"
"5468996","21/05/2020","non"
"5468997","21/05/2020","non"
"5468998","21/05/2020","non"
"5468999","21/05/2020","non"
"5469000","21/05/2020","oui"
"5503264","19/03/2023","oui"
"7209839","17/06/2019","oui"
"7209851","20/03/2018","oui"
"7209852","15/05/2018","oui"
"7209853","05/05/2018","oui"
"7209854","10/05/2018","oui"
"7209855","21/03/2018","oui"
"7209856","07/05/2018","oui"
"7209857","10/05/2018","oui"
"7209858","15/05/2018","oui"
"7209859","22/03/2018","oui"
"7209860","22/03/2018","oui"
"7209861","11/05/2018","oui"
"7209862","23/03/2018","oui"
"7209863","09/05/2018","oui"
"7209864","23/03/2018","oui"
"7209865","09/05/2018","oui"
"7209866","09/05/2018","oui"
"7209867","21/03/2018","oui"
"7209868","09/05/2018","oui"
"7209869","09/05/2018","oui"
"7209870","09/05/2018","oui"
"7209871","05/05/2018","oui"
"7209872","27/04/2019","oui"
"7209873","23/03/2018","oui"
"7209874","23/03/2018","oui"
"7209875","18/05/2018","oui"
"7209876","22/03/2021","oui"
"7209877","24/03/2018","oui"
"7209878","24/03/2018","non"
"7209879","25/03/2018","oui"
"7209880","25/03/2018","oui"
"7209881","17/05/2018","oui"
"7209882","25/03/2018","oui"
"7209883","21/05/2018","oui"
"7209884","26/03/2018","oui"
"7209885","10/05/2018","oui"
"7209886","21/05/2018","oui"
"7209887","10/05/2018","oui"
"7717483","17/05/2019","non"
"7717484","17/05/2019","non"
"7717485","17/05/2019","non"
"7717486","17/05/2019","non"
"7717487","17/05/2019","non"
"7717488","17/05/2019","non"
"7717489","17/05/2019","non"
"7717490","17/05/2019","non"
"7717491","17/05/2019","non"
"7717492","17/05/2019","non"
"7717493","17/05/2019","non"
"7717494","17/05/2019","non"
"7717495","17/05/2019","non"
"7717496","17/05/2019","non"
"7717497","17/05/2019","non"
"7717498","17/05/2019","non"
"7717499","20/05/2019","non"
"7717500","13/06/2021","oui"
"7974200","16/06/2021","non"
"7975917","20/03/2018","oui"
"8137501","21/05/2020","non"
"8137502","21/05/2020","non"
"8137503","21/05/2020","non"
"8137504","21/05/2020","non"
