"bague","autre_bague","espece","sexe","age_2026","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure"
"6990622",,"charbo",,9,"fac","fac_17","non",1,"09/05/2017"
"6990623",,"charbo",,9,"fac","fac_17","non",1,"09/05/2017"
"6990624",,"charbo",,9,"fac","fac_21","non",1,"10/05/2017"
"6990625",,"charbo",,9,"fac","fac_21","non",1,"10/05/2017"
"6990626",,"charbo",,9,"fac","fac_21","non",1,"10/05/2017"
"6990627",,"charbo",,9,"fac","fac_21","non",1,"10/05/2017"
"6990628",,"charbo",,9,"fac","fac_20","non",1,"15/05/2017"
"6990629",,"charbo",,9,"fac","fac_20","non",1,"15/05/2017"
"6990630",,"charbo",,9,"fac","fac_20","non",1,"15/05/2017"
"6990631",,"charbo",,8,"cef","cef_8","non",1,"11/05/2018"
"6990632",,"charbo",,8,"cef","cef_8","non",1,"11/05/2018"
"6990633",,"charbo",,8,"cef","cef_8","non",1,"11/05/2018"
"6990634",,"charbo",,8,"cef","cef_8","non",1,"11/05/2018"
"6990635",,"charbo",,8,"cef","cef_8","non",1,"11/05/2018"
"6990636",,"charbo",,8,"cef","cef_8","non",1,"11/05/2018"
"6990637",,"charbo",,7,"cef","cef_2","non",1,"06/05/2019"
"6990638",,"charbo",,7,"cef","cef_2","non",1,"06/05/2019"
"6990639",,"charbo",,7,"cef","cef_2","non",1,"06/05/2019"
"6990640",,"charbo",,7,"cef","cef_2","non",1,"06/05/2019"
"6990641",,"charbo",,7,"cef","cef_2","non",1,"06/05/2019"
"6990642",,"charbo",,7,"cef","cef_2","non",1,"06/05/2019"
"6990643",,"charbo",,7,"cef","cef_8","non",1,"13/05/2019"
"6990644",,"charbo",,7,"cef","cef_8","non",1,"13/05/2019"
"6990645",,"charbo",,7,"cef","cef_8","non",1,"13/05/2019"
"6990646",,"charbo",,7,"cef","cef_8","non",1,"13/05/2019"
"6990647",,"charbo",,7,"cef","cef_8","non",1,"13/05/2019"
"6990653",,"charbo",,5,"bot","bot_3","non",1,"12/06/2021"
"6990654",,"charbo",,5,"bot","bot_3","non",1,"12/06/2021"
"6990655",,"charbo",,5,"bot","bot_3","non",1,"12/06/2021"
"6990656",,"charbo",,8,"fac","fac_11","non",1,"06/07/2018"
"6990657",,"charbo",,8,"fac","fac_11","non",1,"06/07/2018"
"6990658",,"charbo",,8,"fac","fac_11","non",1,"06/07/2018"
"6990659",,"charbo",,8,"fac","fac_11","non",1,"06/07/2018"
"6990660",,"charbo",,8,"fac","fac_15","non",1,"22/06/2018"
"6990661",,"charbo",,8,"fac","fac_18","non",1,"26/06/2018"
"6990662",,"charbo",,8,"fac","fac_18","non",1,"26/06/2018"
"6990663",,"charbo",,8,"fac","fac_18","non",1,"26/06/2018"
"6990664",,"charbo",,8,"fac","fac_18","non",1,"26/06/2018"
"6990665",,"charbo",,8,"fac","fac_18","non",1,"26/06/2018"
"6990666",,"charbo",,8,"bot","bot_4","non",1,"03/07/2018"
"6990667",,"charbo",,8,"bot","bot_4","non",1,"03/07/2018"
"6990668",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990669",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990670",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990671",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990672",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990673",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990674",,"bleue",,7,"cef","cef_4","non",1,"29/04/2019"
"6990675",,"charbo",,5,"bot","bot_1","non",1,"09/05/2021"
"6990676",,"charbo",,5,"bot","bot_1","non",1,"09/05/2021"
"6990677",,"charbo",,5,"bot","bot_1","non",1,"09/05/2021"
"6990678",,"charbo",,5,"bot","bot_3","non",1,"12/06/2021"
"6990679",,"charbo",,5,"bot","bot_3","non",1,"12/06/2021"
"6990680",,"charbo",,8,"bot","bot_4","non",1,"03/07/2018"
"6990681",,"charbo",,8,"bot","bot_4","non",1,"03/07/2018"
"6990682",,"charbo",,8,"fac","fac_2","non",1,"20/06/2018"
"6990683",,"charbo",,8,"fac","fac_2","non",1,"20/06/2018"
"6990684",,"charbo",,8,"fac","fac_2","non",1,"20/06/2018"
"6990685",,"charbo",,8,"fac","fac_15","non",1,"22/06/2018"
"6990686",,"charbo",,8,"fac","fac_15","non",1,"22/06/2018"
"6990687",,"charbo",,8,"fac","fac_15","non",1,"22/06/2018"
"6990688",,"charbo",,8,"fac","fac_15","non",1,"22/06/2018"
"6990689",,"charbo",,8,"fac","fac_9","non",1,"21/05/2018"
"6990690",,"charbo",,8,"fac","fac_9","non",1,"21/05/2018"
"6990691",,"charbo",,8,"fac","fac_9","non",1,"21/05/2018"
"6990692",,"charbo",,8,"fac","fac_9","non",1,"21/05/2018"
"6990693",,"charbo",,8,"fac","fac_19","non",1,"21/05/2018"
"6990694",,"charbo",,8,"fac","fac_19","non",1,"21/05/2018"
"6990695",,"charbo",,8,"fac","fac_19","non",1,"21/05/2018"
"6990696",,"charbo",,9,"fac","fac_10","non",1,"22/04/2017"
"6990697",,"charbo",,9,"fac","fac_10","non",1,"22/04/2017"
"6990698",,"charbo",,9,"fac","fac_10","non",1,"22/04/2017"
"6990699",,"charbo",,9,"fac","fac_10","non",1,"22/04/2017"
"6990700",,"charbo",,9,"fac","fac_10","non",1,"22/04/2017"
"7207328","B52","charbo","M",11,"mas",,"oui",2,"09/05/2019"
"7207329","C00","charbo","F",9,"zoo","zoo_25","oui",2,"28/04/2017"
"7207330",,"charbo",,9,"zoo","zoo_25","non",1,"28/04/2017"
"7207331",,"charbo",,9,"zoo","zoo_25","non",1,"28/04/2017"
"7207332",,"charbo",,9,"zoo","zoo_25","non",1,"28/04/2017"
"7207333",,"charbo",,9,"zoo","zoo_25","non",1,"28/04/2017"
"7207334",,"charbo",,9,"zoo","zoo_25","non",1,"28/04/2017"
"7207335",,"charbo","F",11,"gram",,"oui",2,"15/06/2017"
"7207336","F68","charbo","M",11,"mas",,"oui",4,"04/05/2021"
"7207350",,"charbo",,9,"gram","gram_5","non",1,"05/05/2017"
"7207351",,"charbo",,9,"gram","gram_5","non",1,"05/05/2017"
"7207352",,"charbo",,9,"gram","gram_5","non",1,"05/05/2017"
"7207353",,"charbo",,9,"gram","gram_5","non",1,"05/05/2017"
"7207354","A07","charbo","F",9,"gram","gram_5","oui",2,"05/05/2017"
"7207355",,"charbo",,9,"gram","gram_16","non",1,"05/05/2017"
"7207356",,"charbo",,9,"gram","gram_16","non",1,"05/05/2017"
"7207357",,"charbo",,9,"gram","gram_16","non",1,"05/05/2017"
"7207358",,"charbo",,9,"gram","gram_16","non",1,"05/05/2017"
"7207359",,"charbo",,9,"gram","gram_16","non",1,"05/05/2017"
"7207360",,"charbo",,9,"gram","gram_16","non",1,"05/05/2017"
"7207361","A91","charbo","F",11,"zoo",,"oui",3,"14/05/2020"
"7207362",,"bleue","M",10,"font",,"oui",1,"07/05/2017"
"7207363",,"bleue","F",10,"font",,"oui",1,"07/05/2017"
"7207364",,"charbo","F",10,"gram",,"oui",1,"07/05/2017"
"7207365",,"charbo","M",10,"gram",,"oui",1,"07/05/2017"
"7207366",,"charbo","M",11,"zoo",,"oui",1,"12/05/2017"
"7207367",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207368",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207369",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207370",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207371",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207372",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207373",,"charbo",,9,"mos","mos_24","non",1,"12/05/2017"
"7207379",,"bleue","M",10,"mos",,"oui",1,"15/05/2017"
"7207380",,"bleue","F",11,"mos",,"oui",1,"15/05/2017"
"7207381",,"charbo",,9,"gram","gram_16","non",1,"20/06/2017"
"7207382",,"charbo",,9,"gram","gram_16","non",1,"20/06/2017"
"7207383",,"charbo",,9,"gram","gram_16","non",1,"20/06/2017"
"7207384",,"charbo",,9,"gram","gram_16","non",1,"20/06/2017"
"7207385",,"charbo",,9,"gram","gram_16","non",1,"20/06/2017"
"7207386",,"charbo",,9,"gram","gram_45","non",1,"27/06/2017"
"7207387",,"charbo",,9,"gram","gram_45","non",1,"27/06/2017"
"7207388",,"charbo",,9,"gram","gram_45","non",1,"27/06/2017"
"7207389",,"charbo",,9,"gram","gram_45","non",1,"27/06/2017"
"7207390",,"charbo",,9,"gram","gram_45","non",1,"27/06/2017"
"7207391",,"charbo",,8,"mos","mos_12","non",1,"30/04/2018"
"7207392",,"charbo",,8,"mos","mos_12","non",1,"30/04/2018"
"7207393",,"charbo",,8,"zoo","zoo_11","non",1,"07/05/2018"
"7207394",,"charbo",,8,"zoo","zoo_11","non",1,"07/05/2018"
"7207395",,"charbo",,8,"zoo","zoo_11","non",1,"07/05/2018"
"7207396",,"charbo",,8,"zoo","zoo_11","non",1,"07/05/2018"
"7207397",,"charbo",,8,"zoo","zoo_11","non",1,"07/05/2018"
"7207398",,"charbo",,8,"mas","mas_12","non",1,"07/05/2018"
"7207399",,"charbo",,8,"mas","mas_12","non",1,"07/05/2018"
"7207400","H01","charbo","M",10,"gram",,"oui",2,"10/05/2019"
"7209839",,"bleue","M",9,"ava",,"oui",4,"17/06/2019"
"7209847",,"charbo",,9,"bot","bot_5","non",1,"21/04/2017"
"7209848",,"charbo",,9,"bot","bot_5","non",1,"21/04/2017"
"7209849",,"charbo",,9,"bot","bot_5","non",1,"21/04/2017"
"7209850",,"charbo",,9,"bot","bot_5","non",1,"21/04/2017"
"7209851",,"bleue","F",9,"mur",,"oui",1,"20/03/2018"
"7209852",,"bleue","M",9,"mur",,"oui",2,"15/05/2018"
"7209853",,"bleue","F",9,"mur",,"oui",2,"05/05/2018"
"7209854",,"bleue","F",9,"mur",,"oui",2,"10/05/2018"
"7209855",,"bleue","M",9,"mur",,"oui",1,"21/03/2018"
"7209856",,"bleue","M",9,"mur",,"oui",2,"07/05/2018"
"7209857",,"bleue","M",9,"mur",,"oui",2,"10/05/2018"
"7209858",,"bleue","M",9,"ava",,"oui",2,"15/05/2018"
"7209859",,"bleue","F",10,"ava",,"oui",1,"22/03/2018"
"7209860",,"bleue","F",10,"ava",,"oui",1,"22/03/2018"
"7209861",,"bleue","F",10,"mur",,"oui",2,"11/05/2018"
"7209862",,"bleue","M",9,"mur",,"oui",1,"23/03/2018"
"7209863",,"bleue","M",10,"mur",,"oui",2,"09/05/2018"
"7209864",,"bleue","F",9,"mur",,"oui",1,"23/03/2018"
"7209865",,"bleue","F",10,"mur",,"oui",2,"09/05/2018"
"7209866",,"bleue","F",9,"mur",,"oui",2,"09/05/2018"
"7209867",,"bleue","F",9,"mur",,"oui",1,"21/03/2018"
"7209868",,"bleue","M",9,"mur",,"oui",2,"09/05/2018"
"7209869",,"bleue","F",10,"mur",,"oui",2,"09/05/2018"
"7209870",,"bleue","F",9,"mur",,"oui",2,"09/05/2018"
"7209871",,"bleue","M",10,"mur",,"oui",2,"05/05/2018"
"7209872",,"bleue","F",10,"mur",,"oui",4,"27/04/2019"
"7209873",,"bleue","F",9,"mur",,"oui",1,"23/03/2018"
"7209874",,"bleue","F",10,"mur",,"oui",1,"23/03/2018"
"7209875",,"bleue","M",10,"mur",,"oui",2,"18/05/2018"
"7209876",,"bleue","M",9,"fil",,"oui",7,"22/03/2021"
"7209877",,"charbo","M",9,"fil",,"oui",1,"24/03/2018"
"7209878",,"charbo","F",9,"fil",,"non",1,"24/03/2018"
"7209879",,"bleue","F",9,"gra",,"oui",1,"25/03/2018"
"7209880",,"bleue","M",9,"gra",,"oui",1,"25/03/2018"
"7209881",,"bleue","M",10,"gra",,"oui",2,"17/05/2018"
"7209882",,"bleue","F",9,"gra",,"oui",1,"25/03/2018"
"7209883",,"bleue","F",9,"ari",,"oui",2,"21/05/2018"
"7209884",,"bleue","M",9,"ari",,"oui",1,"26/03/2018"
"7209885",,"bleue","C",9,"ari",,"oui",2,"10/05/2018"
"7209886",,"bleue","F",10,"ari",,"oui",2,"21/05/2018"
"7209887",,"bleue","M",9,"ari",,"oui",2,"10/05/2018"
"7209890",,"charbo",,8,"font","font_25","non",1,"02/05/2018"
"7209891",,"charbo",,8,"font","font_25","non",1,"02/05/2018"
"7209892",,"charbo",,8,"font","font_25","non",1,"02/05/2018"
"7209893",,"charbo",,8,"font","font_25","non",1,"02/05/2018"
"7209894",,"charbo",,8,"font","font_25","non",1,"02/05/2018"
"7209895",,"charbo",,8,"font","font_25","non",1,"02/05/2018"
"7209896",,"charbo",,8,"font","font_25","non",1,"24/04/2018"
"7209897","F00","charbo","F",9,"font",,"oui",1,"27/04/2018"
"7209898","F01","charbo","F",9,"mas",,"oui",1,"02/05/2018"
"7209899","A01","charbo","M",9,"mas",,"oui",1,"02/05/2018"
"7209900","F17","charbo","M",10,"mas",,"oui",1,"09/05/2018"
"7438035","C27","charbo","M",9,,,"oui",3,"03/06/2022"
"7532096",,"charbo","M",10,"rou",,"oui",2,"20/06/2017"
"7532097",,"charbo","F",10,"rou",,"non",5,"02/04/2020"
"7532098",,"bleue","M",11,"rou",,"oui",1,"07/05/2017"
"7532099",,"bleue","F",11,"rou",,"oui",1,"07/05/2017"
"7532100",,"bleue","F",11,"rou",,"oui",1,"12/05/2017"
"7621300",,"bleue",,9,"rou","rou_240","non",1,"14/05/2017"
"7715399",,"bleue","F",8,"rou",,"oui",2,"21/06/2019"
"7715400",,"bleue","C",8,"rou",,"oui",4,"28/05/2020"
"7716955",,"bleue",,9,"rou","rou_316","non",1,"02/05/2017"
"7716956",,"bleue",,9,"rou","rou_316","non",1,"02/05/2017"
"7716957",,"bleue",,9,"rou","rou_316","non",1,"02/05/2017"
"7716958",,"bleue",,9,"rou","rou_316","non",1,"02/05/2017"
"7716959",,"bleue","M",9,"rou","rou_316","oui",4,"02/05/2017"
"7716960",,"bleue",,9,"rou","rou_35","non",1,"09/05/2017"
"7716961",,"bleue",,9,"rou","rou_35","non",1,"09/05/2017"
"7716962",,"charbo",,9,"rou","rou_32","non",1,"09/05/2017"
"7716963",,"charbo",,9,"rou","rou_32","non",1,"09/05/2017"
"7716964",,"charbo",,9,"rou","rou_32","non",1,"09/05/2017"
"7716965",,"charbo",,9,"rou","rou_32","non",1,"09/05/2017"
"7716966",,"charbo",,9,"rou","rou_32","non",1,"09/05/2017"
"7716967",,"charbo",,9,"rou","rou_14","non",1,"09/05/2017"
"7716968",,"charbo",,9,"rou","rou_14","non",1,"09/05/2017"
"7716969",,"charbo",,9,"rou","rou_14","non",1,"09/05/2017"
"7716970",,"charbo",,9,"rou","rou_14","non",1,"09/05/2017"
"7716971",,"charbo",,9,"rou","rou_14","non",1,"09/05/2017"
"7716972",,"charbo",,9,"rou","rou_8","non",1,"09/05/2017"
"7716973",,"charbo","F",9,"rou","rou_8","oui",2,"09/05/2017"
"7716974",,"charbo",,9,"rou","rou_8","non",1,"09/05/2017"
"7716975",,"charbo",,9,"rou","rou_8","non",1,"09/05/2017"
"7716976",,"charbo",,9,"rou","rou_8","non",1,"09/05/2017"
"7716977",,"bleue",,9,"rou","rou_320","non",1,"09/05/2017"
"7716978",,"bleue",,9,"rou","rou_320","non",1,"09/05/2017"
"7716979",,"bleue",,9,"rou","rou_320","non",1,"09/05/2017"
"7716980",,"bleue",,9,"rou","rou_320","non",1,"09/05/2017"
"7716981",,"bleue",,9,"rou","rou_320","non",1,"09/05/2017"
"7716982",,"bleue",,9,"rou","rou_320","non",1,"09/05/2017"
"7716983",,"bleue",,9,"rou","rou_319","non",1,"09/05/2017"
"7716984",,"bleue",,9,"rou","rou_319","non",1,"09/05/2017"
"7716985",,"bleue",,9,"rou","rou_319","non",1,"09/05/2017"
"7716986",,"bleue",,9,"rou","rou_319","non",1,"09/05/2017"
"7716987",,"bleue",,9,"rou","rou_319","non",1,"09/05/2017"
"7716988",,"bleue",,9,"rou","rou_319","non",1,"09/05/2017"
"7716989",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716990",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716991",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716992",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716993",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716994",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716995",,"charbo",,9,"rou","rou_204","non",1,"10/05/2017"
"7716996",,"charbo",,9,"rou","rou_308","non",1,"10/05/2017"
"7716997",,"charbo",,9,"rou","rou_308","non",1,"10/05/2017"
"7716998",,"charbo",,9,"rou","rou_308","non",1,"10/05/2017"
"7716999",,"charbo",,9,"rou","rou_308","non",1,"10/05/2017"
"7717000",,"charbo",,9,"rou","rou_308","non",1,"10/05/2017"
"7717483",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717484",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717485",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717486",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717487",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717488",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717489",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717490",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717491",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717492",,"bleue",,7,"fel","fel_16","non",1,"17/05/2019"
"7717493",,"bleue",,7,"fel","fel_2","non",1,"17/05/2019"
"7717494",,"bleue",,7,"fel","fel_2","non",1,"17/05/2019"
"7717495",,"bleue",,7,"fel","fel_2","non",1,"17/05/2019"
"7717496",,"bleue",,7,"fel","fel_2","non",1,"17/05/2019"
"7717497",,"bleue",,7,"fel","fel_2","non",1,"17/05/2019"
"7717498",,"bleue",,7,"fel","fel_2","non",1,"17/05/2019"
"7717499",,"bleue",,7,"tua","tua_217","non",1,"20/05/2019"
"7717500",,"bleue","F",8,"pir",,"oui",3,"13/06/2021"
"7973592",,"bleue","F",10,"rou",,"non",1,"27/04/2017"
"7973593",,"bleue","M",11,"rou",,"oui",1,"29/04/2017"
"7973594",,"bleue","M",11,"rou",,"oui",2,"29/05/2018"
"7973595",,"bleue","F",10,"rou",,"non",1,"02/05/2017"
"7973596",,"bleue","F",11,"rou",,"non",1,"02/05/2017"
"7973597",,"bleue","M",10,"rou",,"non",1,"02/05/2017"
"7973598",,"bleue","M",10,"rou",,"non",1,"03/05/2017"
"7973599","C40","charbo","F",10,"rou",,"oui",3,"04/07/2018"
"7973600",,"bleue","F",10,"rou",,"non",1,"07/05/2017"
"7973641",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973642",,"charbo",,9,"rou","rou_328","non",1,"06/05/2017"
"7973643",,"charbo",,9,"rou","rou_328","non",1,"06/05/2017"
"7973644",,"charbo",,9,"rou","rou_328","non",1,"06/05/2017"
"7973645",,"charbo",,9,"rou","rou_328","non",1,"06/05/2017"
"7973646",,"charbo",,9,"rou","rou_328","non",1,"06/05/2017"
"7973647",,"charbo",,9,"rou","rou_328","non",1,"06/05/2017"
"7973648",,"bleue",,9,"rou","rou_178","non",1,"06/05/2017"
"7973649",,"bleue",,9,"rou","rou_178","non",1,"06/05/2017"
"7973650",,"bleue",,9,"rou","rou_178","non",1,"06/05/2017"
"7973651",,"bleue",,9,"rou","rou_178","non",1,"06/05/2017"
"7973652",,"bleue",,9,"rou","rou_178","non",1,"06/05/2017"
"7973653",,"bleue",,9,"rou","rou_178","non",1,"06/05/2017"
"7973654",,"bleue","M",10,"rou",,"oui",1,"09/05/2017"
"7973655",,"bleue","F",10,"rou",,"oui",2,"18/05/2019"
"7973656",,"charbo","F",11,"rou",,"oui",1,"09/05/2017"
"7973657",,"charbo","M",11,"rou",,"oui",2,"31/05/2018"
"7973658",,"charbo","M",10,"rou",,"oui",2,"06/07/2018"
"7973659",,"charbo",,9,"rou","rou_342","non",1,"10/05/2017"
"7973660",,"charbo",,9,"rou","rou_342","non",1,"10/05/2017"
"7973661",,"charbo",,9,"rou","rou_342","non",1,"10/05/2017"
"7973662",,"charbo",,9,"rou","rou_342","non",1,"10/05/2017"
"7973663",,"charbo",,9,"rou","rou_342","non",1,"10/05/2017"
"7973664",,"charbo",,9,"rou","rou_342","non",1,"10/05/2017"
"7973665",,"bleue",,9,"rou","rou_339","non",1,"10/05/2017"
"7973666",,"bleue",,9,"rou","rou_339","non",1,"10/05/2017"
"7973667",,"bleue",,9,"rou","rou_339","non",1,"10/05/2017"
"7973668",,"bleue",,9,"rou","rou_339","non",1,"10/05/2017"
"7973669",,"bleue","F",9,"rou","rou_339","oui",2,"10/05/2017"
"7973670",,"bleue",,9,"rou","rou_339","non",1,"10/05/2017"
"7973671",,"bleue",,9,"rou","rou_339","non",1,"10/05/2017"
"7973672",,"charbo",,9,"rou","rou_364","non",1,"10/05/2017"
"7973673",,"charbo",,9,"rou","rou_364","non",1,"10/05/2017"
"7973674",,"charbo",,9,"rou","rou_364","non",1,"10/05/2017"
"7973675",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973676",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973677",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973678",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973679",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973680",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973681",,"bleue","M",9,"rou","rou_74","oui",2,"03/05/2017"
"7973682",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973683",,"bleue",,9,"rou","rou_74","non",1,"03/05/2017"
"7973684",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973685",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973686",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973687",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973688",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973689",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973690",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973691",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973692",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973693",,"bleue",,9,"rou","rou_66","non",1,"03/05/2017"
"7973694",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973695",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973696",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973697",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973698",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973699",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973700",,"bleue",,9,"rou","rou_142","non",1,"03/05/2017"
"7973901",,"bleue",,9,"rou","rou_355","non",1,"09/05/2017"
"7973902",,"bleue",,9,"rou","rou_355","non",1,"09/05/2017"
"7973903",,"bleue",,9,"rou","rou_205","non",1,"14/05/2017"
"7973904",,"bleue",,9,"rou","rou_205","non",1,"14/05/2017"
"7973905",,"bleue",,9,"rou","rou_205","non",1,"14/05/2017"
"7973906",,"bleue",,9,"rou","rou_205","non",1,"14/05/2017"
"7973907",,"bleue",,9,"rou","rou_205","non",1,"14/05/2017"
"7973908",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973909",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973910",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973911",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973912",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973913",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973914",,"charbo",,9,"rou","rou_360","non",1,"14/05/2017"
"7973915",,"charbo",,9,"rou","rou_100","non",1,"16/05/2017"
"7973916",,"charbo",,9,"rou","rou_100","non",1,"16/05/2017"
"7973917",,"charbo",,9,"rou","rou_100","non",1,"16/05/2017"
"7973918",,"charbo",,9,"rou","rou_100","non",1,"16/05/2017"
"7973919",,"charbo",,9,"rou","rou_100","non",1,"16/05/2017"
"7973920",,"charbo",,9,"rou","rou_77","non",1,"16/05/2017"
"7973921",,"charbo",,9,"rou","rou_77","non",1,"16/05/2017"
"7973922",,"charbo",,9,"rou","rou_77","non",1,"16/05/2017"
"7973923",,"charbo",,9,"rou","rou_77","non",1,"16/05/2017"
"7973924",,"charbo",,9,"rou","rou_77","non",1,"16/05/2017"
"7973925",,"charbo",,9,"rou","rou_77","non",1,"16/05/2017"
"7973926",,"bleue",,9,"rou","rou_55","non",1,"16/05/2017"
"7973927",,"bleue",,9,"rou","rou_55","non",1,"16/05/2017"
"7973928",,"bleue",,9,"rou","rou_55","non",1,"16/05/2017"
"7973929",,"bleue",,9,"rou","rou_55","non",1,"16/05/2017"
"7973930",,"bleue",,9,"rou","rou_55","non",1,"16/05/2017"
"7973931",,"bleue",,9,"rou","rou_55","non",1,"16/05/2017"
"7973932",,"bleue",,9,"rou","rou_347","non",1,"16/05/2017"
"7973933",,"bleue",,9,"rou","rou_347","non",1,"16/05/2017"
"7973934",,"bleue",,9,"rou","rou_347","non",1,"16/05/2017"
"7973935",,"bleue",,9,"rou","rou_347","non",1,"16/05/2017"
"7973936",,"bleue",,9,"rou","rou_347","non",1,"16/05/2017"
"7973937",,"bleue",,9,"rou","rou_366","non",1,"16/05/2017"
"7973938",,"bleue",,9,"rou","rou_366","non",1,"16/05/2017"
"7973939",,"bleue",,9,"rou","rou_366","non",1,"16/05/2017"
"7973940",,"bleue",,9,"rou","rou_366","non",1,"16/05/2017"
"7973941",,"bleue",,9,"rou","rou_366","non",1,"16/05/2017"
"7973942",,"charbo",,9,"rou","rou_350","non",1,"17/05/2017"
"7973943",,"charbo",,9,"rou","rou_350","non",1,"17/05/2017"
"7973944",,"charbo",,9,"rou","rou_350","non",1,"17/05/2017"
"7973945",,"charbo",,9,"rou","rou_350","non",1,"17/05/2017"
"7973946",,"bleue",,9,"rou","rou_325","non",1,"17/05/2017"
"7973947",,"bleue",,9,"rou","rou_325","non",1,"17/05/2017"
"7973948",,"bleue",,9,"rou","rou_325","non",1,"17/05/2017"
"7973949",,"bleue",,9,"rou","rou_243","non",1,"17/05/2017"
"7973950",,"bleue",,9,"rou","rou_243","non",1,"17/05/2017"
"7973951",,"bleue",,9,"rou","rou_243","non",1,"17/05/2017"
"7973952",,"bleue",,9,"rou","rou_243","non",1,"17/05/2017"
"7973953",,"bleue",,9,"rou","rou_243","non",1,"17/05/2017"
"7973954",,"charbo",,9,"rou","rou_12","non",1,"17/05/2017"
"7973955",,"charbo",,9,"rou","rou_12","non",1,"17/05/2017"
"7973956",,"charbo",,9,"rou","rou_12","non",1,"17/05/2017"
"7973957",,"charbo",,9,"rou","rou_6","non",1,"17/05/2017"
"7973958",,"charbo",,9,"rou","rou_6","non",1,"17/05/2017"
"7973959",,"charbo",,9,"rou","rou_6","non",1,"17/05/2017"
"7973960",,"charbo",,9,"rou","rou_6","non",1,"17/05/2017"
"7973961",,"charbo",,9,"rou","rou_6","non",1,"17/05/2017"
"7973962",,"charbo",,9,"rou","rou_6","non",1,"17/05/2017"
