"bague","autre_bague","espece","sexe","age_2025","lieu_bag","nic_naiss","sang_ok","number_captures","nb_of","nb_cog"
"8862494","S77","charbo","M",1,"font",,"oui",1,0,0
"8862495","R19","charbo","F",2,"mos",,"non",2,0,1
"8862496","S06","charbo","M",2,"mos",,"oui",2,0,1
"8862497","S32","charbo","M",1,"gram",,"oui",2,0,1
"8862500",,"charbo",,5,"bot","bot_2","non",,,
"8862537",,"bleue",,2,"gram","gram_17","non",,,
"8862538",,"bleue",,2,"gram","gram_17","non",,,
"8862539",,"bleue",,2,"gram","gram_17","non",,,
"8862540",,"bleue",,2,"gram","gram_17","non",,,
"8862541",,"bleue",,2,"gram","gram_17","non",,,
"8862542",,"bleue",,2,"gram","gram_17","non",,,
"8862543",,"bleue",,2,"gram","gram_9","non",,,
"8862544",,"bleue",,2,"gram","gram_9","non",,,
"8862545",,"bleue",,2,"gram","gram_9","non",,,
"8862546",,"bleue",,2,"gram","gram_9","non",,,
"8862554",,"bleue",,2,"gram","gram_31","non",,,
"8862555",,"bleue",,2,"gram","gram_31","non",,,
"8862556",,"bleue",,2,"gram","gram_31","non",,,
"8862557",,"bleue",,2,"gram","gram_31","non",,,
"8862558",,"bleue",,2,"gram","gram_31","non",,,
"8862559",,"bleue",,2,"gram","gram_31","non",,,
"8862560",,"bleue",,3,"gram","gram_50","non",,,
"8862561",,"bleue",,3,"gram","gram_50","non",,,
"8862562",,"bleue",,3,"gram","gram_50","non",,,
"8862563",,"bleue",,3,"gram","gram_50","non",,,
"8862564",,"bleue",,3,"gram","gram_50","non",,,
"8862565",,"bleue",,3,"gram","gram_50","non",,,
"8862566","K12","charbo","M",1,"font",,"oui",1,0,0
"8862567",,"bleue",,3,"gram","gram_50","non",,,
"8862568","R77","charbo","F",1,"font",,"non",1,0,1
"8862569",,"bleue",,4,"cef","cef_10","non",,,
"8862570",,"bleue",,4,"cef","cef_10","non",,,
"8862571",,"bleue",,4,"cef","cef_10","non",,,
"8862572",,"bleue",,4,"cef","cef_10","non",,,
"8862573",,"bleue",,4,"cef","cef_10","non",,,
"8862574",,"bleue",,4,"cef","cef_10","non",,,
"8862575",,"bleue",,4,"cef","cef_10","non",,,
"8862576",,"charbo",,5,"cef","cef_5","non",,,
"8862577",,"charbo",,5,"cef","cef_5","non",,,
"8862578",,"charbo",,5,"cef","cef_5","non",,,
"8862579",,"charbo",,5,"cef","cef_5","non",,,
"8862580",,"charbo",,5,"cef","cef_5","non",,,
"8862581",,"charbo",,5,"cef","cef_5","non",,,
"8862582",,"charbo",,5,"cef","cef_3","non",,,
"8862583",,"charbo",,5,"cef","cef_3","non",,,
"8862584",,"charbo",,5,"cef","cef_3","non",,,
"8862585",,"charbo",,5,"cef","cef_8","non",,,
"8862586",,"charbo",,5,"cef","cef_8","non",,,
"8862587",,"charbo",,5,"cef","cef_8","non",,,
"8862588",,"charbo",,5,"cef","cef_8","non",,,
"8862589",,"charbo",,5,"cef","cef_8","non",,,
"8862590",,"charbo",,5,"cef","cef_8","non",,,
"8862591",,"bleue",,5,"cef","cef_4","non",,,
"8862592",,"bleue",,5,"cef","cef_4","non",,,
"8862593",,"bleue",,5,"cef","cef_4","non",,,
"8862594",,"bleue",,5,"cef","cef_4","non",,,
"8862595",,"charbo",,5,"cef","cef_1","non",,,
"8862596",,"charbo",,5,"cef","cef_1","non",,,
"8862597","D26","charbo","M",5,"cef","cef_1","oui",2,0,0
"8862598",,"charbo",,5,"cef","cef_1","non",,,
"8862599",,"charbo",,5,"cef","cef_1","non",,,
"8862600",,"charbo",,5,"cef","cef_1","non",,,
"8862601",,"charbo",,5,"fac","fac_14","non",,,
"8862602",,"charbo",,5,"fac","fac_14","non",,,
"8862603",,"charbo",,5,"fac","fac_14","non",,,
"8862604",,"charbo",,5,"fac","fac_14","non",,,
"8862605",,"charbo",,5,"fac","fac_14","non",,,
"8862606",,"charbo",,5,"fac","fac_5","non",,,
"8862607",,"charbo",,5,"fac","fac_5","non",,,
"8862608",,"charbo",,5,"fac","fac_12","non",,,
"8862609",,"charbo",,5,"fac","fac_12","non",,,
"8862610",,"charbo",,5,"fac","fac_12","non",,,
"8862611",,"charbo",,5,"fac","fac_19","non",,,
"8862612",,"charbo",,5,"fac","fac_15","non",,,
"8862613",,"charbo",,5,"fac","fac_15","non",,,
"8862614",,"charbo",,5,"fac","fac_15","non",,,
"8862615",,"charbo",,5,"fac","fac_15","non",,,
"8862616",,"charbo",,5,"fac","fac_15","non",,,
"8862617",,"charbo",,5,"fac","fac_6","non",,,
"8862618",,"charbo",,5,"fac","fac_6","non",,,
"8862619",,"charbo",,5,"fac","fac_6","non",,,
"8862620",,"charbo",,5,"fac","fac_3","non",,,
"8862621",,"charbo",,5,"fac","fac_3","non",,,
"8862622",,"charbo",,5,"fac","fac_3","non",,,
"8862648","P59","charbo","M",2,,,"non",2,2,0
"8862660","M59","charbo","M",0,,,"oui",1,1,0
"8862669","D41","charbo","F",0,,,"oui",1,1,0
"8862699",,"charbo",,5,"fac","fac_5","non",,,
"8862700",,"charbo",,5,"fac","fac_5","non",,,
"8862701",,"charbo","M",3,"cef",,"oui",1,0,1
"8862702","G85","charbo","F",2,"bot",,"oui",1,0,1
"8862703","S47","charbo","F",3,"fac",,"non",3,0,2
"8862704","T00","charbo","M",2,"fac",,"non",1,0,1
"8862705",,"bleue","M",2,"rou",,"non",5,1,0
"8862706","H30","charbo","F",2,"mos",,"oui",1,0,1
"8862707","A73","charbo","M",3,"mos",,"oui",1,0,1
"8862708","R88","charbo","M",2,"mos",,"oui",1,0,1
"8862709","R42","charbo","F",3,"gram",,"oui",2,1,1
"8862710","R00","charbo","F",3,"gram",,"oui",1,0,1
"8862711","Y84","charbo","M",3,"mos",,"non",1,0,1
"8862712","D70","charbo","F",3,"mos",,"non",1,0,1
"8862713",,"bleue","F",3,"mos",,"non",2,0,0
"8862714",,"bleue","M",2,"mos",,"non",1,0,0
"8862715","Y69","charbo","M",3,"mos",,"oui",3,0,2
"8862716","B35","charbo","M",1,"mos",,"oui",1,0,0
"8862717","H33","charbo","M",2,"mos",,"oui",1,0,1
"8862718","X51","charbo","F",2,"mos",,"oui",1,0,1
"8862719","Y57","charbo","F",2,"mos",,"oui",1,0,0
"8862720",,"bleue","M",1,"mos",,"non",1,0,0
"8862721",,"bleue","F",1,"mos",,"non",1,0,0
"8862722","X42","charbo","F",2,"gram",,"non",1,0,0
"8862723","H29","charbo","F",1,"fac",,"oui",1,0,0
"8862724","H38","charbo","F",1,"gram",,"oui",1,0,1
"8862725",,"bleue","M",1,"gram",,"non",1,0,0
"8862726",,"bleue",,2,"gram","gram_54","non",,,
"8862727",,"bleue",,2,"gram","gram_54","non",,,
"8862728",,"bleue",,2,"gram","gram_54","non",,,
"8862729",,"bleue",,2,"gram","gram_54","non",,,
"8862730",,"bleue",,2,"gram","gram_54","non",,,
"8862731",,"bleue",,2,"gram","gram_54","non",,,
"8862732",,"bleue",,2,"gram","gram_54","non",,,
"8862733",,"bleue",,2,"gram","gram_54","non",,,
"8862801",,"bleue",,4,"rou","rou_57","non",,,
"8862802",,"bleue",,4,"rou","rou_57","non",,,
"8862803",,"bleue",,4,"rou","rou_57","non",,,
"8862804",,"bleue",,4,"rou","rou_57","non",,,
"8862805",,"bleue",,4,"rou","rou_57","non",,,
"8862806",,"bleue",,4,"rou","rou_57","non",,,
"8862807",,"bleue",,4,"rou","rou_57","non",,,
"8862808",,"bleue",,4,"rou","rou_57","non",,,
"8862809",,"bleue",,4,"rou","rou_243","non",,,
"8862810",,"bleue",,4,"rou","rou_243","non",,,
"8862811",,"bleue",,4,"rou","rou_243","non",,,
"8862812",,"bleue","F",4,"rou","rou_243","oui",2,0,0
"8862813",,"bleue",,4,"rou","rou_243","non",,,
"8862814",,"bleue","M",4,"rou","rou_243","non",1,0,0
"8862815",,"bleue",,4,"rou","rou_243","non",,,
"8862816",,"bleue",,4,"rou","rou_243","non",,,
"8862817",,"bleue",,4,"rou","rou_243","non",,,
"8862818",,"bleue",,4,"rou","rou_319","non",,,
"8862819",,"bleue",,4,"rou","rou_319","non",,,
"8862820",,"bleue",,4,"rou","rou_319","non",,,
"8862821",,"bleue",,4,"rou","rou_319","non",,,
"8862822",,"bleue",,4,"rou","rou_319","non",,,
"8862823",,"bleue",,4,"rou","rou_319","non",,,
"8862824",,"bleue",,4,"rou","rou_319","non",,,
"8862825",,"bleue",,4,"rou","rou_319","non",,,
"8862826",,"bleue","F",4,"rou","rou_319","oui",1,0,0
"8862827",,"bleue",,4,"rou","rou_309","non",,,
"8862828",,"bleue",,4,"rou","rou_309","non",,,
"8862829",,"bleue",,4,"rou","rou_309","non",,,
"8862830",,"bleue",,4,"rou","rou_309","non",,,
"8862831",,"bleue",,4,"rou","rou_309","non",,,
"8862832",,"bleue",,4,"rou","rou_309","non",,,
"8862833",,"bleue",,4,"rou","rou_309","non",,,
"8862834",,"bleue",,4,"rou","rou_309","non",,,
"8862835",,"bleue",,4,"rou","rou_309","non",,,
"8862836",,"bleue",,4,"rou","rou_355","non",,,
"8862837",,"bleue","M",4,"rou","rou_355","oui",1,0,0
"8862838",,"bleue",,4,"rou","rou_355","non",,,
"8862839",,"bleue",,4,"rou","rou_355","non",,,
"8862840",,"bleue",,4,"rou","rou_355","non",,,
"8862841",,"bleue",,4,"rou","rou_403","non",,,
"8862842",,"bleue",,4,"rou","rou_403","non",,,
"8862843",,"bleue",,4,"rou","rou_403","non",,,
"8862844",,"bleue",,4,"rou","rou_403","non",,,
"8862845",,"bleue",,4,"rou","rou_403","non",,,
"8862846",,"bleue","F",4,"rou","rou_403","oui",3,0,0
"8862847",,"bleue",,4,"rou","rou_403","non",,,
"8862848",,"bleue",,4,"rou","rou_403","non",,,
"8862849",,"bleue",,4,"rou","rou_25","non",,,
"8862850",,"bleue",,4,"rou","rou_25","non",,,
"8862851",,"bleue",,4,"rou","rou_25","non",,,
"8862852",,"bleue","F",4,"rou","rou_25","non",1,0,0
"8862853",,"bleue",,4,"rou","rou_25","non",,,
"8862854",,"bleue",,4,"rou","rou_25","non",,,
"8862855",,"bleue",,4,"rou","rou_25","non",,,
"8862856",,"bleue","F",4,"rou","rou_25","oui",1,0,0
"8862857",,"bleue",,4,"rou","rou_175","non",,,
"8862858",,"bleue",,4,"rou","rou_175","non",,,
"8862859",,"bleue","M",4,"rou","rou_175","oui",2,0,0
"8862860",,"bleue",,4,"rou","rou_175","non",,,
"8862861",,"bleue",,4,"rou","rou_175","non",,,
"8862862",,"bleue",,4,"rou","rou_175","non",,,
"8862863",,"bleue",,4,"rou","rou_175","non",,,
"8862864",,"bleue",,4,"rou","rou_175","non",,,
"8862865",,"bleue","F",4,"rou","rou_175","non",1,0,0
"8862866",,"bleue",,4,"rou","rou_175","non",,,
"8862867",,"bleue",,4,"rou","rou_169","non",,,
"8862868",,"bleue","M",4,"rou","rou_169","oui",1,1,0
"8862869",,"bleue","M",4,"rou","rou_169","oui",2,0,0
"8862870",,"bleue",,4,"rou","rou_169","non",,,
"8862871",,"bleue",,4,"rou","rou_169","non",,,
"8862872",,"bleue",,4,"rou","rou_169","non",,,
"8862873",,"bleue","M",4,"rou","rou_86","oui",2,0,0
"8862874",,"bleue",,4,"rou","rou_86","non",,,
"8862875",,"bleue",,4,"rou","rou_86","non",,,
"8862876",,"bleue",,4,"rou","rou_86","non",,,
"8862877",,"bleue",,4,"rou","rou_86","non",,,
"8862878",,"bleue",,4,"rou","rou_86","non",,,
"8862879",,"bleue",,4,"rou","rou_86","non",,,
"8862880",,"bleue",,4,"rou","rou_86","non",,,
"8862881",,"bleue",,4,"rou","rou_92","non",,,
"8862882",,"bleue",,4,"rou","rou_92","non",,,
"8862883",,"bleue",,4,"rou","rou_92","non",,,
"8862884",,"bleue",,4,"rou","rou_92","non",,,
"8862885",,"bleue",,4,"rou","rou_92","non",,,
"8862886",,"bleue",,4,"rou","rou_92","non",,,
"8862887",,"bleue",,4,"rou","rou_92","non",,,
"8862888",,"bleue",,4,"rou","rou_92","non",,,
"8862889",,"bleue",,4,"rou","rou_92","non",,,
"8862890",,"bleue","F",4,"rou","rou_92","non",2,0,0
"8862891",,"bleue",,4,"rou","rou_103","non",,,
"8862892",,"bleue",,4,"rou","rou_103","non",,,
"8862893",,"bleue",,4,"rou","rou_103","non",,,
"8862894",,"bleue",,4,"rou","rou_103","non",,,
"8862895",,"bleue",,4,"rou","rou_103","non",,,
"8862896",,"bleue",,4,"rou","rou_103","non",,,
"8862897",,"bleue",,4,"rou","rou_103","non",,,
"8862898",,"bleue",,4,"rou","rou_178","non",,,
"8862899",,"bleue",,4,"rou","rou_178","non",,,
"8862900",,"bleue","M",4,"rou","rou_178","oui",1,0,0
"8862911","P71","charbo","F",3,"rou",,"non",1,0,1
"8862912",,"bleue",,4,"rou","rou_353","non",,,
"8862913",,"bleue",,4,"rou","rou_353","non",,,
"8862914",,"bleue",,4,"rou","rou_353","non",,,
"8862915",,"bleue",,4,"rou","rou_353","non",,,
"8862916",,"bleue",,4,"rou","rou_353","non",,,
"8862917","P90","charbo","M",3,"rou",,"oui",1,0,1
"8862918",,"bleue","F",2,"rou",,"oui",1,0,0
"8862919",,"charbo","F",3,"rou",,"oui",1,1,1
"8862920","N58","charbo","M",2,"rou",,"oui",3,3,2
"8862921",,"charbo","M",3,"rou",,"oui",1,1,1
"8862922","L96","charbo","M",2,"rou",,"oui",1,1,1
"8862923","L78","charbo","F",3,"rou",,"oui",2,1,1
"8862924","B61","charbo","M",3,"rou",,"oui",1,0,1
"8862925",,"bleue","F",3,"rou",,"oui",1,0,0
"8862926","L70","charbo","F",3,"rou",,"oui",2,0,1
"8862927",,"bleue","F",3,"rou",,"oui",1,0,0
"8862928",,"bleue",,4,"rou","rou_414","non",,,
"8862929",,"bleue",,4,"rou","rou_414","non",,,
"8862930",,"bleue",,4,"rou","rou_414","non",,,
"8862931",,"bleue",,4,"rou","rou_414","non",,,
"8862932",,"bleue",,4,"rou","rou_414","non",,,
"8862933",,"bleue",,4,"rou","rou_414","non",,,
"8862934",,"bleue",,4,"rou","rou_414","non",,,
"8862935",,"bleue",,4,"rou","rou_414","non",,,
"8862941","L71","charbo","M",2,"rou",,"non",1,0,0
"8862942","L83","charbo","F",3,"rou",,"oui",1,0,0
"8862967",,"bleue",,4,"rou","rou_226","non",,,
"8862968",,"bleue",,4,"rou","rou_226","non",,,
"8862969",,"bleue",,4,"rou","rou_226","non",,,
"8862970",,"bleue",,4,"rou","rou_226","non",,,
"8862990","U83","charbo","F",1,,,"oui",1,0,0
"8862999",,"charbo",,5,"bot","bot_2","non",,,
"8863000",,"charbo",,5,"bot","bot_2","non",,,
"8863001",,"charbo",,6,"rou","rou_363","non",,,
"8863002",,"charbo",,6,"rou","rou_363","non",,,
"8863003",,"charbo",,6,"rou","rou_363","non",,,
"8863004",,"charbo",,6,"rou","rou_363","non",,,
"8863005",,"charbo",,6,"rou","rou_363","non",,,
"8863006",,"charbo",,6,"rou","rou_363","non",,,
"8863007",,"charbo",,6,"rou","rou_363","non",,,
"8863008",,"charbo",,6,"rou","rou_363","non",,,
"8863009",,"charbo",,6,"rou","rou_363","non",,,
"8863010",,"charbo",,6,"rou","rou_363","non",,,
"8863011",,"bleue",,6,"rou","rou_57","non",,,
"8863012",,"bleue",,6,"rou","rou_57","non",,,
"8863013",,"bleue",,6,"rou","rou_57","non",,,
"8863014",,"bleue",,6,"rou","rou_57","non",,,
"8863015",,"bleue",,6,"rou","rou_57","non",,,
"8863016",,"bleue",,6,"rou","rou_57","non",,,
"8863017",,"bleue",,6,"rou","rou_57","non",,,
"8863018",,"bleue",,6,"rou","rou_57","non",,,
"8863019",,"bleue",,6,"rou","rou_55","non",,,
"8863020",,"bleue","M",6,"rou","rou_55","oui",1,0,0
"8863021",,"bleue",,6,"rou","rou_55","non",,,
"8863022",,"bleue",,6,"rou","rou_55","non",,,
"8863023",,"bleue",,6,"rou","rou_55","non",,,
"8863024",,"bleue",,6,"rou","rou_55","non",,,
"8863025",,"bleue","M",6,"rou","rou_55","non",1,0,0
"8863026",,"bleue",,6,"rou","rou_55","non",,,
"8863027",,"bleue",,6,"rou","rou_55","non",,,
"8863028",,"bleue",,6,"rou","rou_55","non",,,
"8863029",,"charbo",,6,"rou","rou_46","non",,,
"8863030",,"charbo",,6,"rou","rou_46","non",,,
"8863031",,"charbo",,6,"rou","rou_46","non",,,
"8863032",,"charbo",,6,"rou","rou_46","non",,,
"8863033",,"charbo",,6,"rou","rou_46","non",,,
"8863034","L74","charbo","F",6,"rou","rou_46","oui",4,2,3
"8863035",,"charbo",,6,"rou","rou_46","non",,,
"8863036",,"charbo",,6,"rou","rou_46","non",,,
"8863037",,"bleue",,6,"rou","rou_1","non",,,
"8863038",,"bleue",,6,"rou","rou_1","non",,,
"8863039",,"bleue",,6,"rou","rou_1","non",,,
"8863040",,"bleue",,6,"rou","rou_1","non",,,
"8863041",,"bleue",,6,"rou","rou_1","non",,,
"8863042",,"bleue",,6,"rou","rou_323","non",,,
"8863043",,"bleue",,6,"rou","rou_323","non",,,
"8863044",,"bleue",,6,"rou","rou_323","non",,,
"8863045",,"bleue",,6,"rou","rou_323","non",,,
"8863046",,"bleue",,6,"rou","rou_323","non",,,
"8863047",,"bleue",,6,"rou","rou_323","non",,,
"8863048",,"charbo",,6,"rou","rou_68","non",,,
"8863049",,"charbo",,6,"rou","rou_68","non",,,
"8863050",,"charbo",,6,"rou","rou_84","non",,,
"8863051",,"charbo",,6,"rou","rou_84","non",,,
"8863052",,"charbo",,6,"rou","rou_84","non",,,
"8863053",,"charbo",,6,"rou","rou_84","non",,,
"8863054",,"charbo",,6,"rou","rou_84","non",,,
"8863055",,"charbo",,6,"rou","rou_84","non",,,
"8863056",,"charbo",,6,"rou","rou_356","non",,,
"8863057",,"charbo",,6,"rou","rou_356","non",,,
"8863058",,"charbo",,6,"rou","rou_356","non",,,
"8863059",,"charbo",,6,"rou","rou_356","non",,,
"8863060",,"charbo",,6,"rou","rou_356","non",,,
"8863061",,"charbo",,6,"rou","rou_356","non",,,
"8863062",,"charbo",,6,"rou","rou_356","non",,,
"8863063",,"charbo",,6,"rou","rou_356","non",,,
"8863064",,"charbo",,6,"rou","rou_150","non",,,
"8863065",,"charbo",,6,"rou","rou_150","non",,,
"8863066",,"charbo",,6,"rou","rou_150","non",,,
"8863067",,"charbo",,6,"rou","rou_150","non",,,
"8863068",,"charbo",,6,"rou","rou_150","non",,,
"8863069",,"charbo",,6,"rou","rou_150","non",,,
"8863070",,"charbo",,6,"rou","rou_150","non",,,
"8863071",,"charbo",,6,"rou","rou_150","non",,,
"8863072",,"bleue",,6,"rou","rou_310","non",,,
"8863073",,"bleue","M",6,"rou","rou_310","non",1,0,0
"8863074",,"bleue",,6,"rou","rou_310","non",,,
"8863075",,"bleue",,6,"rou","rou_310","non",,,
"8863076",,"bleue",,6,"rou","rou_310","non",,,
"8863077",,"bleue",,6,"rou","rou_310","non",,,
"8863078",,"bleue",,6,"rou","rou_310","non",,,
"8863079",,"bleue",,6,"rou","rou_310","non",,,
"8863080",,"charbo",,6,"rou","rou_326","non",,,
"8863081",,"charbo",,6,"rou","rou_326","non",,,
"8863082",,"charbo",,6,"rou","rou_326","non",,,
"8863083",,"charbo",,6,"rou","rou_326","non",,,
"8863084",,"charbo",,6,"rou","rou_326","non",,,
"8863085",,"charbo",,6,"rou","rou_326","non",,,
"8863086",,"charbo",,6,"rou","rou_326","non",,,
"8863087",,"charbo",,6,"rou","rou_326","non",,,
"8863088",,"bleue",,6,"rou","rou_360","non",,,
"8863089",,"bleue",,6,"rou","rou_360","non",,,
"8863090",,"bleue",,6,"rou","rou_360","non",,,
"8863091",,"charbo",,6,"rou","rou_364","non",,,
"8863092",,"charbo",,6,"rou","rou_364","non",,,
"8863093",,"charbo",,6,"rou","rou_364","non",,,
"8863094",,"charbo",,6,"rou","rou_364","non",,,
"8863095","L84","charbo","F",6,"rou","rou_364","oui",2,1,2
"8863096",,"charbo",,6,"rou","rou_364","non",,,
"8863097",,"charbo",,6,"rou","rou_364","non",,,
"8863098",,"charbo",,6,"rou","rou_364","non",,,
"8863099",,"charbo",,6,"rou","rou_364","non",,,
"8863101",,"bleue",,6,"rou","rou_201","non",,,
"8863102",,"bleue","M",6,"rou","rou_201","non",2,0,0
"8863103",,"bleue",,6,"rou","rou_201","non",,,
"8863104",,"bleue",,6,"rou","rou_201","non",,,
"8863105",,"bleue",,6,"rou","rou_201","non",,,
"8863106",,"bleue",,6,"rou","rou_201","non",,,
"8863107",,"bleue",,6,"rou","rou_53","non",,,
"8863108",,"bleue",,6,"rou","rou_53","non",,,
"8863109",,"bleue",,6,"rou","rou_53","non",,,
"8863110",,"bleue",,6,"rou","rou_53","non",,,
"8863111",,"bleue",,6,"rou","rou_53","non",,,
"8863112",,"charbo",,6,"rou","rou_334","non",,,
"8863113",,"charbo",,6,"rou","rou_334","non",,,
"8863114",,"charbo",,6,"rou","rou_334","non",,,
"8863115","F47","charbo","M",6,"rou","rou_334","oui",1,0,1
"8863116",,"charbo",,6,"rou","rou_334","non",,,
"8863117",,"charbo",,6,"rou","rou_334","non",,,
"8863118",,"charbo",,6,"rou","rou_334","non",,,
"8863119",,"charbo",,6,"rou","rou_334","non",,,
"8863120",,"bleue",,6,"rou","rou_353","non",,,
"8863121",,"bleue","F",6,"rou","rou_353","non",1,0,0
"8863122",,"bleue",,6,"rou","rou_353","non",,,
"8863123",,"bleue",,6,"rou","rou_353","non",,,
"8863124",,"bleue",,6,"rou","rou_353","non",,,
"8863125",,"bleue",,6,"rou","rou_353","non",,,
"8863126",,"bleue",,6,"rou","rou_312","non",,,
"8863127",,"bleue",,6,"rou","rou_312","non",,,
"8863128",,"bleue",,6,"rou","rou_312","non",,,
"8863129",,"bleue",,6,"rou","rou_312","non",,,
"8863130",,"bleue",,6,"rou","rou_312","non",,,
"8863131",,"bleue",,6,"rou","rou_312","non",,,
"8863132",,"charbo",,6,"rou","rou_328","non",,,
"8863133",,"charbo",,6,"rou","rou_328","non",,,
"8863134",,"charbo",,6,"rou","rou_328","non",,,
"8863135",,"charbo",,6,"rou","rou_328","non",,,
"8863136","H75","charbo","M",6,"rou","rou_328","oui",1,0,0
"8863137",,"bleue",,6,"rou","rou_43","non",,,
"8863138",,"bleue",,6,"rou","rou_43","non",,,
"8863139",,"bleue",,6,"rou","rou_43","non",,,
"8863140",,"bleue",,6,"rou","rou_43","non",,,
"8863141",,"bleue",,6,"rou","rou_43","non",,,
"8863142",,"charbo",,6,"rou","rou_58","non",,,
"8863143",,"charbo",,6,"rou","rou_58","non",,,
"8863144",,"charbo",,6,"rou","rou_58","non",,,
"8863145",,"charbo",,6,"rou","rou_58","non",,,
"8863146",,"charbo",,6,"rou","rou_58","non",,,
"8863147",,"charbo",,6,"rou","rou_58","non",,,
"8863148",,"charbo",,6,"rou","rou_58","non",,,
"8863149",,"bleue",,6,"rou","rou_325","non",,,
"8863150",,"bleue",,6,"rou","rou_325","non",,,
"8863151",,"bleue",,6,"rou","rou_325","non",,,
"8863152",,"bleue",,6,"rou","rou_325","non",,,
"8863153",,"bleue",,6,"rou","rou_325","non",,,
"8863154",,"charbo",,6,"rou","rou_324","non",,,
"8863155",,"charbo",,6,"rou","rou_324","non",,,
"8863157",,"charbo",,6,"rou","rou_324","non",,,
"8863158",,"charbo",,6,"rou","rou_324","non",,,
"8863159",,"charbo",,6,"rou","rou_324","non",,,
"8863160",,"charbo",,6,"rou","rou_324","non",,,
"8863161",,"charbo",,6,"rou","rou_324","non",,,
"8863162",,"bleue",,6,"rou","rou_329","non",,,
"8863163",,"bleue",,6,"rou","rou_329","non",,,
"8863164",,"bleue",,6,"rou","rou_329","non",,,
"8863165",,"bleue",,6,"rou","rou_329","non",,,
"8863166",,"bleue",,6,"rou","rou_329","non",,,
"8863167",,"bleue",,6,"rou","rou_329","non",,,
"8863168",,"bleue",,6,"rou","rou_329","non",,,
"8863169",,"bleue",,6,"rou","rou_335","non",,,
"8863170",,"bleue",,6,"rou","rou_335","non",,,
"8863171",,"bleue",,6,"rou","rou_335","non",,,
"8863172",,"bleue",,6,"rou","rou_335","non",,,
"8863173",,"bleue",,6,"rou","rou_335","non",,,
"8863174",,"bleue",,6,"rou","rou_335","non",,,
"8863175",,"charbo",,6,"rou","rou_332","non",,,
"8863176",,"charbo",,6,"rou","rou_332","non",,,
"8863177",,"charbo",,6,"rou","rou_332","non",,,
"8863178",,"charbo",,6,"rou","rou_332","non",,,
"8863179",,"charbo",,6,"rou","rou_332","non",,,
"8863180",,"charbo",,6,"rou","rou_332","non",,,
"8863181",,"charbo",,6,"rou","rou_356","non",,,
"8863182",,"charbo",,6,"rou","rou_356","non",,,
"8863183",,"charbo",,6,"rou","rou_356","non",,,
"8863184",,"charbo",,6,"rou","rou_356","non",,,
"8863185",,"charbo",,6,"rou","rou_356","non",,,
"8863186",,"bleue","M",6,"rou","rou_357","non",1,0,0
"8863187",,"bleue",,6,"rou","rou_357","non",,,
"8863188",,"bleue",,6,"rou","rou_357","non",,,
"8863189",,"bleue",,6,"rou","rou_357","non",,,
"8863190",,"charbo",,6,"rou","rou_202","non",,,
"8863191",,"charbo",,6,"rou","rou_202","non",,,
"8863192",,"charbo",,6,"rou","rou_202","non",,,
"8863193",,"charbo",,6,"rou","rou_70","non",,,
"8863194",,"charbo",,6,"rou","rou_70","non",,,
"8863195",,"charbo",,6,"rou","rou_70","non",,,
"8863196",,"charbo",,6,"rou","rou_70","non",,,
"8863197",,"charbo",,6,"rou","rou_70","non",,,
"8863198",,"charbo",,6,"rou","rou_222","non",,,
"8863199",,"charbo",,6,"rou","rou_222","non",,,
"8863200",,"charbo",,6,"rou","rou_222","non",,,
"8863201",,"bleue",,6,"rou","rou_372","non",,,
"8863202",,"bleue",,6,"rou","rou_372","non",,,
"8863203",,"bleue",,6,"rou","rou_372","non",,,
"8863204",,"bleue",,6,"rou","rou_372","non",,,
"8863205",,"bleue","M",6,"rou","rou_372","oui",5,0,0
"8863206",,"bleue",,6,"rou","rou_372","non",,,
"8863207",,"bleue",,6,"rou","rou_372","non",,,
"8863208",,"bleue","M",6,"rou","rou_372","non",1,0,0
"8863209",,"bleue","F",6,"rou","rou_372","non",2,0,0
"8863210",,"bleue",,6,"rou","rou_366","non",,,
"8863211",,"bleue",,6,"rou","rou_366","non",,,
"8863212",,"bleue",,6,"rou","rou_366","non",,,
"8863213",,"bleue",,6,"rou","rou_366","non",,,
